1.8,1.00E-06,1.5,0,1.68E-03,1.65E-03,5.07E-05,7.08E-14,1.0199,165.094,3.78E+09,33.1822,1.26E+11
0,1.00E-06,1.4,0,2.98E-10,9.56E-12,8.08E-13,3.26E-14,31.1425,9.56E-07,1.45E+03,368.608,5.36E+05
5.00E-02,1.00E-06,1.4,0,1.41E-09,4.53E-11,3.83E-12,3.19E-14,31.0758,4.53E-06,7.02E+03,367.887,2.58E+06
1.00E-01,1.00E-06,1.4,0,6.61E-09,2.14E-10,1.80E-11,3.13E-14,30.9325,2.14E-05,3.35E+04,366.341,1.23E+07
1.50E-01,1.00E-06,1.4,0,3.05E-08,9.96E-10,8.40E-11,3.08E-14,30.6304,9.96E-05,1.58E+05,363.095,5.72E+07
2.00E-01,1.00E-06,1.4,0,1.36E-07,4.55E-09,3.83E-10,3.03E-14,30.0178,4.55E-04,7.17E+05,356.574,2.56E+08
2.50E-01,1.00E-06,1.4,0,5.74E-07,1.99E-08,1.66E-09,2.98E-14,28.8691,1.99E-03,3.06E+06,344.614,1.05E+09
3.00E-01,1.00E-06,1.4,0,2.18E-06,8.06E-08,6.67E-09,2.95E-14,27.0102,8.06E-03,1.18E+07,326.305,3.83E+09
3.50E-01,1.00E-06,1.4,0,7.23E-06,2.93E-07,2.36E-08,2.95E-14,24.6397,2.93E-02,3.90E+07,306.483,1.20E+10
4.00E-01,1.00E-06,1.4,0,2.12E-05,9.48E-07,7.14E-08,3.10E-14,22.3458,9.48E-02,1.09E+08,296.661,3.23E+10
4.50E-01,1.00E-06,1.4,0,5.58E-05,2.75E-06,1.84E-07,3.79E-14,20.2647,2.75E-01,2.34E+08,303.568,7.11E+10
5.00E-01,1.00E-06,1.4,0,1.28E-04,7.15E-06,4.00E-07,5.30E-14,17.842,7.15E-01,3.83E+08,318.858,1.22E+11
5.50E-01,1.00E-06,1.4,0,2.43E-04,1.62E-05,7.41E-07,6.53E-14,14.9372,1.6244,5.91E+08,327.644,1.94E+11
6.00E-01,1.00E-06,1.4,0,3.85E-04,3.19E-05,1.19E-06,6.96E-14,12.0723,3.1867,8.79E+08,323.256,2.84E+11
6.50E-01,1.00E-06,1.4,0,5.31E-04,5.48E-05,1.72E-06,7.06E-14,9.6897,5.4772,1.20E+09,308.828,3.69E+11
7.00E-01,1.00E-06,1.4,0,6.68E-04,8.48E-05,2.30E-06,7.08E-14,7.8755,8.4779,1.50E+09,289.829,4.35E+11
7.50E-01,1.00E-06,1.4,0,7.92E-04,1.21E-04,2.94E-06,7.09E-14,6.5305,12.1326,1.78E+09,269.778,4.80E+11
8.00E-01,1.00E-06,1.4,0,9.05E-04,1.64E-04,3.62E-06,7.09E-14,5.5269,16.3808,2.03E+09,250.173,5.09E+11
8.50E-01,1.00E-06,1.4,0,1.01E-03,2.12E-04,4.36E-06,7.08E-14,4.7626,21.1677,2.26E+09,231.449,5.24E+11
9.00E-01,1.00E-06,1.4,0,1.10E-03,2.64E-04,5.16E-06,7.08E-14,4.1661,26.4451,2.48E+09,213.639,5.29E+11
9.50E-01,1.00E-06,1.4,0,1.19E-03,3.22E-04,6.03E-06,7.08E-14,3.6895,32.1689,2.67E+09,196.676,5.25E+11
1,1.00E-06,1.4,0,1.26E-03,3.83E-04,7.00E-06,7.08E-14,3.3005,38.2981,2.84E+09,180.496,5.13E+11
1.05,1.00E-06,1.4,0,1.33E-03,4.48E-04,8.08E-06,7.08E-14,2.9771,44.7938,3.00E+09,165.062,4.95E+11
1.1,1.00E-06,1.4,0,1.40E-03,5.16E-04,9.28E-06,7.08E-14,2.7041,51.6187,3.14E+09,150.367,4.72E+11
1.15,1.00E-06,1.4,0,1.45E-03,5.87E-04,1.06E-05,7.08E-14,2.4705,58.7371,3.26E+09,136.418,4.45E+11
1.2,1.00E-06,1.4,0,1.50E-03,6.61E-04,1.22E-05,7.08E-14,2.2684,66.1152,3.37E+09,123.231,4.16E+11
1.25,1.00E-06,1.4,0,1.54E-03,7.37E-04,1.39E-05,7.08E-14,2.0917,73.7202,3.47E+09,110.822,3.84E+11
1.3,1.00E-06,1.4,0,1.58E-03,8.15E-04,1.59E-05,7.08E-14,1.936,81.5214,3.55E+09,99.2048,3.52E+11
1.35,1.00E-06,1.4,0,1.61E-03,8.95E-04,1.82E-05,7.08E-14,1.7977,89.4892,3.62E+09,88.3868,3.20E+11
1.4,1.00E-06,1.4,0,1.63E-03,9.76E-04,2.08E-05,7.08E-14,1.6741,97.5958,3.68E+09,78.3674,2.88E+11
1.45,1.00E-06,1.4,0,1.65E-03,1.06E-03,2.39E-05,7.08E-14,1.5629,105.815,3.72E+09,69.1384,2.57E+11
1.5,1.00E-06,1.4,0,1.67E-03,1.14E-03,2.75E-05,7.08E-14,1.4623,114.121,3.75E+09,60.6841,2.28E+11
1.55,1.00E-06,1.4,0,1.68E-03,1.22E-03,3.17E-05,7.08E-14,1.3708,122.49,3.78E+09,52.982,2.00E+11
1.6,1.00E-06,1.4,0,1.68E-03,1.31E-03,3.66E-05,7.08E-14,1.2872,130.899,3.79E+09,46.0038,1.74E+11
1.65,1.00E-06,1.4,0,1.69E-03,1.39E-03,4.25E-05,7.08E-14,1.2104,139.326,3.79E+09,39.7166,1.51E+11
1.7,1.00E-06,1.4,0,1.68E-03,1.48E-03,4.94E-05,7.08E-14,1.1396,147.751,3.78E+09,34.0839,1.29E+11
1.75,1.00E-06,1.4,0,1.68E-03,1.56E-03,5.77E-05,7.09E-14,1.0739,156.152,3.77E+09,29.067,1.09E+11
1.8,1.00E-06,1.4,0,1.67E-03,1.65E-03,6.77E-05,7.09E-14,1.0128,164.509,3.74E+09,24.6259,9.20E+10
0,1.00E-06,1.3,0,2.95E-10,9.48E-12,8.08E-13,3.26E-14,31.1425,9.48E-07,1.44E+03,365.307,5.27E+05
